compliance_id,veh_name,market_class,fueling_class,market_share_frac,credits_co2e_Mg_per_vehicle,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,battery_kwh,curbweight_lbs,rated_hp,footprint_ft2
Ford,composite vehicle (cuv_suv_van.BEV.car.ALT),cuv_suv_van.BEV,BEV,1.0,27.640656917028725,38.711044978413895,11.070388061385167,56.69446524390142,-5.0,0.22441085053588544,0.0,0.360507171304295,44945.322704769846,48145.9436349902,94.48877917300439,4838.051780553081,261.19774681769877,48.965032337847376
Ford,composite vehicle (cuv_suv_van.BEV.car.ALT),cuv_suv_van.BEV,BEV,1.0,28.14104020303654,38.711044978413895,10.570004775377353,54.131866475015116,-5.0,0.2199239032532849,0.0,0.3550339468315457,45426.4032515202,48571.352430666186,92.59953821190945,4483.829181330371,242.0344394770849,48.965032337847376
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,-7.3967877237172335,35.14655114958177,42.543338873299,217.87599799911402,231.67599799911403,0.0,315.9419323668159,0.0,27501.524847621433,33957.829434320505,0.0,3473.3200822880012,187.6808670915167,44.412727744079255
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,-6.455630794250283,35.14655114958177,41.60218194383205,213.05607763761907,226.85607763761908,0.0,312.70006194896774,0.0,27574.9055636369,33969.51938450526,0.0,3473.3200822880012,187.6808670915167,44.412727744079255
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,-5.3604761196139705,35.14655114958177,40.50702726919574,207.4474929797389,221.24749297973892,0.0,308.4391639270174,0.0,27684.46482697055,33997.99642423939,0.0,3323.3598470590914,180.0179187115,44.412727744079255
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,-1.220696133025374,35.14655114958177,36.36724728260714,186.2465548314443,200.04655483144433,0.0,287.6468030541236,0.0,28237.80018087763,34155.666159121305,0.0,3276.3361052189666,177.79382281365625,44.412727744079255
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,-0.6555040653372496,35.14655114958177,35.802055214919015,183.3520526821074,197.1520526821074,0.0,284.7843631128519,0.0,28341.58004181353,34204.97557881154,0.0,3276.3361052189666,177.79382281365625,44.412727744079255
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,1.6776056278162932,35.14655114958177,33.46894552176548,171.40356400445282,185.20356400445283,0.0,279.51173134999226,0.0,29036.559938073362,34799.620591356295,0.0,3178.068795069704,171.71261771475014,44.412727744079255
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,9.003007035365432,38.711044978413895,29.70803794304846,152.1429344018788,165.9429344018788,0.0,265.86257727558234,0.0,34054.48048348543,38647.3453553392,0.7431156307124462,3418.408290533278,184.69623578438177,48.965032337847376
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,9.50440289572419,38.711044978413895,29.2066420826897,149.5751499646105,163.3751499646105,0.0,259.23587779240984,0.0,34820.703038260595,39287.46596483113,0.8962889999999979,3418.408290533278,184.69623578438177,48.965032337847376
Ford,composite vehicle (cuv_suv_van.ICE.car.ALT),cuv_suv_van.ICE,ICE,1.0,9.877118228059253,38.711044978413895,28.833926750354642,147.66637347567723,161.46637347567724,0.0,259.82643842673923,0.0,37048.217291119334,41526.218217086964,0.8962889999999983,3418.408290533278,184.69623578438177,48.965032337847376
Ford,composite vehicle (cuv_suv_van.ICE.car.NO_ALT),cuv_suv_van.ICE,ICE,1.0,-5.2852501315131555,38.3587906322162,43.64404076372935,223.5129914563327,237.31299145633272,0.0,356.2452446068265,0.0,42685.50001825548,49464.62414436115,0.0,4000.9741758068085,253.9354237127414,48.515159465183174
General Motors,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0.9999999999999998,25.473769594714867,35.93546423203608,10.461694637321223,53.57718082862801,-4.999999999999999,0.22102383971660963,0.0,0.3413086081267274,58307.172357389194,62233.048452342766,93.06266935436192,4517.223191788694,388.37422871741074,45.4202684558322
General Motors,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0.9999999999999998,25.47641417714747,35.93546423203608,10.459050054888625,53.5636372034201,-4.999999999999999,0.22100012569119878,0.0,0.34127985560718793,58307.48078462279,62233.06441886723,93.05268450155735,4515.736664598562,388.1553649518202,45.4202684558322
General Motors,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0.9999999999999998,25.51678199126386,35.93546423203608,10.418682240772233,53.35690265882207,-4.999999999999999,0.22063814666648127,0.0,0.3408374259219233,58315.945198910485,62237.02859103465,92.90027228062367,4490.062315922536,384.77470744537544,45.4202684558322
General Motors,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0.9999999999999998,28.85373850871426,39.495355975353284,10.641617466639028,54.49861452515072,-4.999999999999999,0.22263721145115778,0.0,0.3433077825171926,59781.39375403506,62818.1300069693,93.74198376890853,4645.159403224191,397.1246087769561,49.96764222685213
General Motors,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0.9999999999999998,29.074977109400997,39.53207363233429,10.457096522933282,53.55363263547445,-4.999999999999999,0.2209826083297209,0.0,0.34127442305434846,59950.43026736584,62944.84314021248,93.04530877040877,4522.91433216062,387.13851547918455,50.07584597255502
General Motors,composite vehicle (sedan_wagon.BEV.car.ALT),sedan_wagon.BEV,BEV,0.9999999999999998,29.207200232026818,39.53207363233429,10.324873400307462,52.876482097608694,-4.999999999999999,0.21979696085237166,0.0,0.3397896450895211,60101.92151702175,63081.23174065856,92.54608877994598,4418.558276838781,381.6426382796805,50.07584597255502
