compliance_id,veh_name,techOptionNo,market_class,fueling_class,base_year_market_share,market_class_share_frac,project_sales,base_year_msrp_dollars,market_share_frac,credits_co2e_Mg_per_vehicle,target_co2e_Mg_per_vehicle,cert_co2e_Mg_per_vehicle,cert_co2e_grams_per_mile,cert_direct_co2e_grams_per_mile,cert_direct_kwh_per_mile,onroad_direct_co2e_grams_per_mile,onroad_direct_kwh_per_mile,new_vehicle_mfr_cost_dollars,new_vehicle_mfr_generalized_cost_dollars,battery_kwh,curbweight_lbs,rated_hp,footprint_ft2
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-7.561603841720793,35.082872513683306,42.6444763554041,218.39395052546345,232.1939505254635,0.0,294.89122700234236,0.0,29494.542170036417,32742.981191630573,0.0,3405.7730855596205,188.29284762359651,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-4.988864489919593,35.082872513683306,40.07173700360289,205.21825325509514,219.01825325509512,0.0,281.99814380282567,0.0,29829.081200523735,32954.84776439306,0.0,3405.691889675153,188.28272071921046,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,-1.722679747759008,35.082872513683306,36.8055522614423,188.49123372174245,202.29123372174246,0.0,267.6298909612261,0.0,30468.038860143828,33457.09728645133,0.0,3402.8527856796386,188.07976929098334,44.267353137722495
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,4.254427991820549,38.583770985968805,34.329342994148256,175.80989324272906,189.6098932427291,0.0,259.4995287528967,0.0,33516.37459697269,35520.98551556698,0.08034990536556495,3320.355183653366,183.53429590047432,48.802838237575884
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,8.727279700859627,38.583770985968805,29.85649128510918,152.9032043034516,166.7032043034516,0.0,225.08325687057442,0.0,37235.97732688401,38913.128184494824,0.9763232484444478,3353.24126540451,185.36570261722082,48.802838237575884
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,8.980035597636297,38.583770985968805,29.603735388332503,151.60877267869398,165.40877267869402,0.0,221.13816537263352,0.0,37845.908898472844,39485.52344457035,1.1589401118632385,3353.24126540451,185.36570261722082,48.802838237575884
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,9.289404454621202,38.583770985968805,29.294366531347606,150.0244107021653,163.8244107021653,0.0,225.56719385730545,0.0,39703.0952535656,41384.850620221696,1.2187012496606433,3353.24126540451,185.36570261722082,48.802838237575884
consolidated_OEM,composite vehicle (cuv_suv_van.ICE.car.ALT),5,cuv_suv_van.ICE,ICE,0.11957066581314026,0.21680488915895377,1493556.856043788,40323.90088968981,1.0,9.289406321614928,38.583770985968805,29.294364664353882,150.02440114078314,163.82440114078315,0.0,225.56665108373983,0.0,39703.72988214682,41385.48008448223,1.2188501183801503,3353.24126540451,185.36570261722082,48.802838237575884
consolidated_OEM,composite vehicle (pickup.BEV.truck.ALT),6,pickup.BEV,BEV,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,132.11753922278112,122.47310372278113,-9.644435499999998,-24.400000000000002,-7.200000000000002,0.3166339512496881,0.0,0.43926641002425043,61984.816753679544,64843.322096530166,133.31955842092128,6378.927096306779,457.6604914040502,62.44721549229798
consolidated_OEM,composite vehicle (pickup.BEV.truck.ALT),6,pickup.BEV,BEV,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,138.07593654356887,128.43150104356897,-9.644435499999998,-24.400000000000002,-7.200000000000002,0.31844963490118844,0.0,0.4411591370751193,63259.47870076069,65423.55291728018,134.08405680050038,6554.681903883689,469.9763141631725,65.96750154037989
consolidated_OEM,composite vehicle (pickup.BEV.truck.ALT),6,pickup.BEV,BEV,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,138.47235677547442,128.82792127547444,-9.644435499999998,-24.400000000000002,-7.200000000000002,0.31876782997170106,0.0,0.4414917103511403,63486.906645549294,65528.54934989474,134.21803367229523,6585.713309698282,472.14911240838853,66.58811615281496
consolidated_OEM,composite vehicle (pickup.BEV.truck.ALT),6,pickup.BEV,BEV,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,138.48416262062645,128.83972712062652,-9.644435499999998,-24.400000000000002,-7.200000000000002,0.318819987075694,0.0,0.44154568707143566,63520.30618388677,65544.6427482376,134.23999455818705,6590.221245930406,472.5338127806825,66.67601943423014
consolidated_OEM,composite vehicle (pickup.BEV.truck.ALT),6,pickup.BEV,BEV,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,138.52196535171814,128.8775298517182,-9.644435499999998,-24.400000000000002,-7.200000000000002,0.31905911391661534,0.0,0.4417946429004457,63690.09995044269,65627.03811024172,134.34067954383806,6612.681814727193,474.22436570344917,67.11934218899663
consolidated_OEM,composite vehicle (pickup.BEV.truck.ALT),6,pickup.BEV,BEV,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,138.53012945219135,128.88569395219147,-9.644435499999998,-24.400000000000002,-7.200000000000002,0.31917284833761306,0.0,0.4419123238199599,63764.426229707686,65658.45083003768,134.38856772110017,6623.205198045844,475.0400830688297,67.33690251062512
consolidated_OEM,composite vehicle (pickup.ICE.truck.ALT),7,pickup.ICE,ICE,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,-4.684563332952394,69.98463069873209,74.66919403168446,330.59214146363746,347.79214146363745,0.0,419.60201013413297,0.0,41354.309985209795,45970.51168207738,0.0,4790.564585885762,343.7318481329976,62.44721549229798
consolidated_OEM,composite vehicle (pickup.ICE.truck.ALT),7,pickup.ICE,ICE,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,-4.204890442822453,69.98463069873209,74.18952114155456,328.4684264563103,345.66842645631027,0.0,418.44095773723745,0.0,41366.748885818306,45971.90369890085,0.0,4790.47669209816,343.72328625913156,62.44721549229798
consolidated_OEM,composite vehicle (pickup.ICE.truck.ALT),7,pickup.ICE,ICE,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,-0.14116193229884336,69.98463069873209,70.12579263103092,310.47657951002117,327.67657951002104,0.0,408.5955535977018,0.0,41498.43839570308,46009.933369643906,0.0,4789.693080015448,343.6880135372234,62.44721549229798
consolidated_OEM,composite vehicle (pickup.ICE.truck.ALT),7,pickup.ICE,ICE,0.15609402933384015,1.0,1736738.9561,39101.623953554925,0.9999999999999998,1.6713169207550969,69.98463069873209,68.31331377797702,302.4519681135943,319.65196811359414,0.0,403.654765001211,0.0,41586.56522650101,46051.071023185774,0.0,4784.663804568182,343.2571422366375,62.44721549229798
